Session_ID,Student_ID,HRV,Skin_Temperature,Expression_Joy,Expression_Confusion,Steps,Emotion,Engagement_Level,Session_Duration,Learning_Phase,Start_Time,End_Time,Learning_Outcome,HRV_Frequency_Feature,Skin_Temperature_Frequency_Feature,Emotion_Label,Learning_Phase_Label
285,122,0.2210118580608779,0.18157411488898986,0.6308119796839361,0.16357306627181778,965,Confusion,2,51,Introduction,2024-12-09 14:21:00,2024-12-09 15:08:00,Unsuccessful,29.498909766899896,26.947488841558307,1,1
286,134,0.5804951033407245,0.5340727067718052,0.299096961504264,0.984289974399215,509,Confusion,4,48,Practice,2024-12-09 14:54:00,2024-12-09 15:50:00,Successful,29.11898176710451,30.289596025588747,1,2
287,142,0.658903512561674,0.13966942985856387,0.21530470796738344,0.38836117094535816,136,Interest,2,50,Conclusion,2024-12-09 09:27:00,2024-12-09 09:47:00,Unsuccessful,17.723946328542294,30.87295056467198,3,0
288,176,0.13063551766697853,-0.3322410054907077,0.1569700970719038,0.5026565938873937,207,Boredom,4,38,Conclusion,2024-12-09 11:52:00,2024-12-09 12:44:00,Successful,51.73112537206746,10.899895798533617,0,0
289,102,-1.2599439436885405,-0.26885043867410924,0.3030568765315078,0.3085741577592619,175,Interest,3,15,Introduction,2024-12-09 09:17:00,2024-12-09 10:00:00,Unsuccessful,14.990719385537247,42.12857410827169,3,1
290,116,1.0154835605161987,-1.0060928963990388,0.7712158121705154,0.22914315564711973,876,Happiness,2,33,Conclusion,2024-12-09 08:29:00,2024-12-09 08:57:00,Unsuccessful,10.455289681883478,34.21535057713137,2,0
291,169,-1.6175056468239173,0.6796510527522042,0.10793770892408128,0.25278074412621265,275,Happiness,3,50,Conclusion,2024-12-09 11:39:00,2024-12-09 12:19:00,Unsuccessful,35.86664726514616,36.746479825669475,2,0
292,111,-0.9924577528807719,0.802775963192531,0.8369338725021702,0.08204430851425804,308,Happiness,3,54,Conclusion,2024-12-09 10:41:00,2024-12-09 11:36:00,Unsuccessful,33.10358164765458,32.089353291523224,2,0
293,104,0.3272495142770847,0.64929441843869,0.807889875329189,0.6955064724278134,135,Interest,5,34,Introduction,2024-12-09 14:28:00,2024-12-09 15:05:00,Successful,11.618400280195567,72.95366095095777,3,1
294,163,-0.2667688280891816,-0.09704181168870335,0.4417183382304968,0.4690136158256445,326,Happiness,1,38,Conclusion,2024-12-09 10:12:00,2024-12-09 11:01:00,Unsuccessful,4.95737462109584,11.720074691963902,2,0
295,103,-0.3602786963536341,-0.09098558617546025,0.90796337509371,0.7283906185763172,670,Confusion,5,30,Practice,2024-12-09 12:41:00,2024-12-09 13:32:00,Unsuccessful,36.55484544778995,16.90166162260796,1,2
296,186,0.9625678237101937,-1.1101821639170348,0.9564387910912774,0.4375413855248368,124,Happiness,4,48,Introduction,2024-12-09 10:50:00,2024-12-09 11:17:00,Successful,28.530971363035256,42.8257562605042,2,1
297,131,-1.3128291571155262,1.3850129487060021,0.6093081359208575,0.33334204493497455,319,Happiness,5,32,Introduction,2024-12-09 09:45:00,2024-12-09 10:08:00,Successful,27.2992246208516,47.411090263960226,2,1
298,182,0.7034720038271368,0.5850122002122075,0.852722585003,0.97286492235951,475,Happiness,5,51,Conclusion,2024-12-09 12:39:00,2024-12-09 13:02:00,Successful,16.40359115511131,85.23576014663621,2,0
299,114,-0.3153827680107064,1.5666340287850522,0.9786631324573472,0.08618485253167385,792,Boredom,2,44,Conclusion,2024-12-09 10:57:00,2024-12-09 11:12:00,Unsuccessful,39.538478388768,26.234313875523366,0,0
300,115,-0.2417619680054401,-0.1623917575038675,0.3294736794255354,0.4645245047481804,568,Happiness,4,31,Conclusion,2024-12-09 11:39:00,2024-12-09 12:02:00,Successful,50.33216280846124,20.100877646991112,2,0
301,158,0.10149974727564304,-0.4568789962619792,0.3044030621569229,0.8211894010296955,484,Happiness,3,51,Introduction,2024-12-09 14:34:00,2024-12-09 15:00:00,Unsuccessful,26.632819624033356,38.15250352317641,2,1
302,173,-1.5125563066348655,1.8566252631242508,0.8102358974138104,0.7452618089997085,228,Interest,4,44,Conclusion,2024-12-09 13:21:00,2024-12-09 13:36:00,Successful,5.67488284721485,10.003718459509983,3,0
303,164,0.35310004639329484,0.3211353285723993,0.5929782241812906,0.7037917515268163,286,Boredom,2,22,Practice,2024-12-09 10:45:00,2024-12-09 11:31:00,Unsuccessful,71.65844202272115,26.960348904945537,0,2
304,163,0.9378639826808799,0.1762149452890674,0.994720786548811,0.8497506932883454,198,Happiness,1,32,Conclusion,2024-12-09 13:54:00,2024-12-09 14:36:00,Unsuccessful,35.04530870475843,29.092393405694363,2,0
305,166,-0.7946324157136261,0.053384862583014156,0.09300921183346189,0.38240588798954844,859,Happiness,4,41,Introduction,2024-12-09 11:52:00,2024-12-09 12:41:00,Successful,54.724608127563,20.391874230689492,2,1
306,184,-0.5224843343142674,-1.6371794371832824,0.04604848811651252,0.9761646785119993,435,Boredom,3,21,Conclusion,2024-12-09 12:57:00,2024-12-09 13:21:00,Unsuccessful,21.370448854819873,14.754226619691728,0,0
307,162,0.22546533793466295,-1.3209134107688183,0.405873675501799,0.9910625167753769,809,Boredom,3,20,Conclusion,2024-12-09 08:34:00,2024-12-09 09:00:00,Unsuccessful,60.443021874715534,8.053351035720024,0,0
308,156,0.1012229545339004,0.8924548684263468,0.8743931407068035,0.7510154470201184,195,Happiness,3,35,Introduction,2024-12-09 13:24:00,2024-12-09 14:18:00,Unsuccessful,48.40938611328828,2.0375609760421,2,1
309,143,1.3214824762791213,0.7221177042764929,0.24123323423017784,0.5326535915456488,518,Boredom,3,45,Practice,2024-12-09 10:15:00,2024-12-09 10:31:00,Unsuccessful,66.62704539098401,8.440221944480106,0,2
310,178,0.01805891508170046,-1.5187565496208948,0.5892224204242352,0.8469530374701251,305,Confusion,2,29,Conclusion,2024-12-09 09:25:00,2024-12-09 10:24:00,Unsuccessful,27.89978372206125,26.22316450782566,1,0
311,180,1.338661109732895,0.8153451713531059,0.24264884189711866,0.2651256890650511,432,Happiness,3,49,Conclusion,2024-12-09 12:22:00,2024-12-09 13:04:00,Unsuccessful,35.692663563487734,23.845322579633535,2,0
312,184,-0.389356107077372,0.7023286296636486,0.46037012631922414,0.2745130919477383,719,Interest,2,59,Introduction,2024-12-09 14:48:00,2024-12-09 15:38:00,Unsuccessful,7.96333979798403,18.04196025295595,3,1
313,121,0.3654498269261119,-0.25401109075636774,0.0025425241193941517,0.8765462746906303,893,Interest,2,50,Practice,2024-12-09 13:13:00,2024-12-09 14:02:00,Unsuccessful,37.78899361931353,6.442407387320826,3,2
314,119,-0.5834624342394178,0.28670981352742175,0.09368216654825678,0.24130254050942035,730,Happiness,3,35,Introduction,2024-12-09 13:40:00,2024-12-09 14:05:00,Unsuccessful,49.41677465718885,13.028143192083343,2,1
315,186,-0.4310691231932515,0.5365867948767375,0.4851043194233303,0.11728152962361404,484,Boredom,4,29,Practice,2024-12-09 14:01:00,2024-12-09 14:59:00,Unsuccessful,30.87568782808329,29.27648976602283,0,2
316,151,0.4741791320935414,0.529212390249747,0.7889331861937616,0.19278488259654813,171,Happiness,3,50,Introduction,2024-12-09 14:54:00,2024-12-09 15:37:00,Unsuccessful,36.72636354331801,40.82616167890433,2,1
317,141,-1.6717803604289416,0.5181937239543984,0.754052032329604,0.9922317264950377,712,Confusion,2,48,Conclusion,2024-12-09 13:30:00,2024-12-09 14:30:00,Unsuccessful,21.567081852954136,16.79996184719247,1,0
318,158,1.0585867422807715,0.07380699127079828,0.1950728673688914,0.9493073191143292,372,Interest,1,24,Conclusion,2024-12-09 08:17:00,2024-12-09 08:35:00,Unsuccessful,25.74913876984496,60.77373309079068,3,0
319,133,2.9533877562532456,0.77635567690364,0.5874977435774628,0.19742558696809198,975,Boredom,4,43,Introduction,2024-12-09 08:35:00,2024-12-09 09:30:00,Successful,13.044972814366266,37.9603043727914,0,1
320,194,-0.24131865352336002,-2.051811342058613,0.8021810534790333,0.7583809320899072,168,Happiness,4,39,Introduction,2024-12-09 12:07:00,2024-12-09 12:52:00,Successful,30.702010483075647,50.526416953281895,2,1
321,125,0.5882958579108756,-1.0629993725859088,0.491840412920342,0.6417729230850993,613,Interest,2,26,Introduction,2024-12-09 13:08:00,2024-12-09 14:04:00,Unsuccessful,63.632077397153715,24.35254602449927,3,1
322,156,1.257542982441866,2.7660053354641407,0.028772426421390218,0.028676035078111783,128,Boredom,5,28,Conclusion,2024-12-09 08:51:00,2024-12-09 09:41:00,Unsuccessful,39.78455135619821,29.513736567619194,0,0
323,126,-0.30064780349855075,-0.8738697358642801,0.38055150364915336,0.3809396604549826,143,Interest,4,40,Conclusion,2024-12-09 12:27:00,2024-12-09 12:53:00,Successful,31.494964796304842,58.61631584162868,3,0
324,175,-0.7237240923128011,0.5523227165432868,0.9700170396242469,0.11005886007797117,738,Boredom,4,57,Conclusion,2024-12-09 10:06:00,2024-12-09 10:53:00,Successful,22.510094433707657,19.871412565616506,0,0
325,181,0.434175645167666,0.52023181285418,0.05091626072962396,0.0926596468565346,478,Happiness,5,20,Practice,2024-12-09 13:05:00,2024-12-09 13:35:00,Unsuccessful,65.21322153447622,31.273414416577452,2,2
326,137,0.6256395913926273,0.020881716412186405,0.3768785320320164,0.790288350082755,534,Happiness,1,45,Practice,2024-12-09 11:23:00,2024-12-09 11:59:00,Unsuccessful,33.05967323636224,35.206339482391286,2,2
327,165,-0.12552316400029798,0.6690197321698561,0.41451544232375104,0.293549803091974,380,Interest,5,35,Introduction,2024-12-09 12:43:00,2024-12-09 13:11:00,Successful,16.382052855695026,57.83995091864913,3,1
328,165,0.1468908080785172,0.25838082557328435,0.19706649805006837,0.1007897846180621,716,Confusion,5,19,Conclusion,2024-12-09 11:28:00,2024-12-09 11:44:00,Unsuccessful,6.175799367212483,9.550783307956669,1,0
329,110,-1.0530987276523451,0.1055337567080593,0.8624695853363077,0.8574367876470704,190,Confusion,1,20,Introduction,2024-12-09 11:23:00,2024-12-09 11:39:00,Unsuccessful,14.20902148621437,19.941007100425075,1,1
330,177,0.9845734251490041,0.31933204156460293,0.5541205226085848,0.37281453658134034,983,Happiness,5,39,Conclusion,2024-12-09 08:31:00,2024-12-09 08:52:00,Successful,55.31440436175845,23.013106413764092,2,0
331,167,-1.0961483520559623,-0.6355507991930999,0.4632556494524065,0.7568420814878382,169,Happiness,5,17,Conclusion,2024-12-09 08:34:00,2024-12-09 09:30:00,Unsuccessful,27.113055279410972,35.27940972143863,2,0
332,185,0.9138249404449473,0.17490357983770427,0.234906772241534,0.8429633194166466,851,Boredom,2,59,Conclusion,2024-12-09 09:42:00,2024-12-09 10:08:00,Unsuccessful,69.08516286836648,60.62894369489004,0,0
333,170,-0.019050775264488597,0.909761101156228,0.6343894248928952,0.9966888221034087,750,Happiness,1,25,Introduction,2024-12-09 14:31:00,2024-12-09 15:08:00,Unsuccessful,38.77742613812906,8.512776188753621,2,1
334,128,1.2483243678210036,-0.13633039159910612,0.9635909971686833,0.373097596348852,317,Happiness,2,27,Conclusion,2024-12-09 11:10:00,2024-12-09 11:47:00,Unsuccessful,36.848118042163854,9.073470165848793,2,0
335,185,0.062323510092415914,-0.8378826902143572,0.5389060668235651,0.8126752402137329,104,Interest,2,38,Practice,2024-12-09 10:12:00,2024-12-09 10:52:00,Unsuccessful,37.21346310846093,23.718375908663216,3,2
336,166,-0.6325422433468545,0.05754797014801535,0.15504992656600802,0.7757529137180138,786,Interest,1,29,Practice,2024-12-09 14:21:00,2024-12-09 14:58:00,Unsuccessful,7.20376384466337,18.176904315382995,3,2
337,193,0.6787835708179941,-0.6181050821731949,0.5813153960281993,0.8946395306869734,766,Boredom,2,54,Introduction,2024-12-09 09:53:00,2024-12-09 10:43:00,Unsuccessful,46.97644233535602,18.97138233717756,0,1
338,112,-0.07276698316800163,-1.2251940216143964,0.47769792143886525,0.41232100386312287,516,Confusion,3,24,Practice,2024-12-09 11:52:00,2024-12-09 12:44:00,Unsuccessful,28.35636709419496,32.110086744633826,1,2
339,163,0.4931916532217667,0.36216929029159,0.09363937690886281,0.38002981121004864,314,Confusion,5,17,Conclusion,2024-12-09 10:20:00,2024-12-09 10:37:00,Unsuccessful,12.406876904787833,81.559349950295,1,0
340,130,0.28125366015469677,1.4732200644589462,0.55057635675713,0.6866546669191896,355,Interest,3,47,Introduction,2024-12-09 10:33:00,2024-12-09 11:19:00,Unsuccessful,17.444993924603303,45.19415690079097,3,1
341,166,-0.3638277266186445,-0.4336760154108108,0.41397879077827704,0.8079295084930992,546,Interest,2,49,Practice,2024-12-09 08:25:00,2024-12-09 08:57:00,Unsuccessful,52.253350765105274,34.84254807251745,3,2
342,106,0.2721538482215372,0.2139754417821061,0.056404328436447604,0.03291620020467889,514,Confusion,4,28,Introduction,2024-12-09 08:18:00,2024-12-09 08:49:00,Unsuccessful,39.64535626664064,32.10728497889075,1,1
343,157,1.2072552035042645,0.7877910962177566,0.5065246777079828,0.9022920247042667,184,Interest,5,59,Introduction,2024-12-09 08:51:00,2024-12-09 09:47:00,Successful,40.066696895442846,18.52073779018402,3,1
344,191,-1.5867944058880805,0.776605611495847,0.29035144511763455,0.42966827372947924,672,Confusion,4,24,Practice,2024-12-09 10:37:00,2024-12-09 11:29:00,Unsuccessful,28.876735748857342,4.79862484223885,1,2
345,112,-0.8789145339075396,1.490670904663193,0.3771364239916256,0.6981412308004977,172,Happiness,1,17,Introduction,2024-12-09 08:51:00,2024-12-09 09:23:00,Unsuccessful,47.4430395018297,6.394729450108354,2,1
346,176,-2.085998044854506,-0.47090412052669006,0.2768903334607721,0.734641045877412,866,Interest,5,54,Conclusion,2024-12-09 11:04:00,2024-12-09 11:42:00,Successful,12.748861015174569,5.883187850423539,3,0
347,188,0.32248942228830124,-1.6932759760749831,0.8822911073718314,0.15456318244976675,271,Happiness,3,31,Conclusion,2024-12-09 14:07:00,2024-12-09 14:44:00,Unsuccessful,19.989075073571723,50.7415004294943,2,0
348,117,-2.455809958066397,-0.05389382742394439,0.7528141309030196,0.2268133434796592,961,Confusion,5,22,Introduction,2024-12-09 10:23:00,2024-12-09 10:53:00,Unsuccessful,7.724220828365318,25.932473048026576,1,1
349,186,-0.41941776081180254,0.07094461873404848,0.4470656806811715,0.5928629850293173,530,Boredom,2,47,Introduction,2024-12-09 12:11:00,2024-12-09 12:28:00,Unsuccessful,21.232539524165926,64.80850432907424,0,1
350,183,-0.3378355317375384,0.585984661341479,0.8016680268464553,0.37622753694525524,164,Happiness,5,27,Practice,2024-12-09 08:38:00,2024-12-09 09:07:00,Unsuccessful,17.52696278626509,33.98040714669595,2,2
351,174,-0.6122391451737377,-0.8638720166502588,0.8949149777625928,0.3145547671487229,388,Boredom,5,30,Conclusion,2024-12-09 09:53:00,2024-12-09 10:36:00,Unsuccessful,25.22722259495842,21.704050880392582,0,0
352,188,-0.03042209098188083,-0.7409711741762257,0.4365660814247372,0.1672791371730693,933,Interest,5,23,Introduction,2024-12-09 08:26:00,2024-12-09 08:44:00,Unsuccessful,62.66358983497257,21.66968343953086,3,1
353,168,0.18192292304614185,-0.23181520868341846,0.07933569472870161,0.032839352251742726,413,Boredom,2,46,Conclusion,2024-12-09 13:48:00,2024-12-09 14:28:00,Unsuccessful,11.71585498536386,16.80724978375754,0,0
354,123,-1.0677994730687423,1.413947275576847,0.163747083308587,0.0536574096978546,645,Confusion,3,49,Introduction,2024-12-09 10:25:00,2024-12-09 10:41:00,Unsuccessful,23.524136845258948,22.715887640803814,1,1
355,162,-0.10984615826994912,0.5066852171150745,0.4423985008519924,0.364025743432977,481,Happiness,4,42,Conclusion,2024-12-09 11:47:00,2024-12-09 12:37:00,Successful,42.551540144078366,36.832527136349704,2,0
356,196,0.4332010053627214,0.41746446505197377,0.111636970377326,0.5330146014519902,677,Happiness,3,31,Conclusion,2024-12-09 09:18:00,2024-12-09 09:58:00,Unsuccessful,12.009633056138378,34.216454568225345,2,0
357,149,-1.3925806982732498,-0.0012831082252276309,0.10420659185845726,0.6585725109678016,814,Interest,4,25,Introduction,2024-12-09 12:03:00,2024-12-09 12:24:00,Unsuccessful,13.198381097825346,19.64005400059197,3,1
358,107,0.48781032006899944,-0.7958900600121175,0.5620299090818742,0.8840416573082158,869,Happiness,1,35,Introduction,2024-12-09 11:52:00,2024-12-09 12:24:00,Unsuccessful,18.221818599665696,26.112469434919927,2,1
359,193,-0.5929129003954323,2.6711491585000813,0.6124159338086296,0.8497120591043089,962,Interest,1,35,Practice,2024-12-09 10:41:00,2024-12-09 11:10:00,Unsuccessful,42.7599733144735,20.101599461413233,3,2
360,192,0.44058765086331436,0.369957593390647,0.5499635544816671,0.7888599319175462,587,Happiness,3,59,Practice,2024-12-09 12:27:00,2024-12-09 12:57:00,Unsuccessful,33.62882379311143,51.65409345489938,2,2
361,119,0.5372547404034362,0.28546949590109233,0.8940796422139864,0.3384939118061643,304,Boredom,2,36,Practice,2024-12-09 13:26:00,2024-12-09 14:21:00,Unsuccessful,28.970814381843613,37.13505892755564,0,2
362,195,-0.47624127752991974,-0.2817270255242914,0.1400320980336177,0.748636404403903,607,Interest,5,39,Introduction,2024-12-09 10:13:00,2024-12-09 10:39:00,Successful,29.87466323091168,25.314959076419687,3,1
363,144,-0.7580398144040478,-1.0291971442997554,0.7767162996501604,0.3717593517109842,358,Interest,2,39,Conclusion,2024-12-09 08:01:00,2024-12-09 08:41:00,Unsuccessful,44.49600290688918,43.10728915161135,3,0
364,124,1.7280039996309366,-1.012418600081978,0.6748448679198872,0.8588998093619123,552,Boredom,5,56,Conclusion,2024-12-09 10:11:00,2024-12-09 10:55:00,Successful,11.214178873491479,30.052133095697624,0,0
365,169,-0.11194811765775692,0.6267371388413103,0.31063471330762626,0.1532860671669598,793,Boredom,5,27,Introduction,2024-12-09 11:38:00,2024-12-09 11:53:00,Unsuccessful,28.226855168088154,8.616792173443812,0,1
366,142,0.16585877186560566,0.3812756927122961,0.4973522825618214,0.41000526010435745,401,Happiness,2,21,Practice,2024-12-09 10:59:00,2024-12-09 11:19:00,Unsuccessful,26.960750954448905,18.621961545242737,2,2
367,115,-0.6701440595433944,-0.27524279892732173,0.5120414870104478,0.1363724758442738,213,Interest,4,37,Introduction,2024-12-09 10:52:00,2024-12-09 11:22:00,Successful,51.29820488788665,18.988375747007908,3,1
368,146,-1.0813852915735624,0.3117445263036967,0.19996649829407864,0.6418216958213938,374,Boredom,2,21,Conclusion,2024-12-09 12:51:00,2024-12-09 13:17:00,Unsuccessful,34.21153945594837,27.408906320218325,0,0
369,127,0.37838437501124755,1.3364594567810737,0.47423219214766854,0.025371319851852925,137,Happiness,1,31,Introduction,2024-12-09 10:03:00,2024-12-09 10:30:00,Unsuccessful,44.349411533000726,16.233088773089932,2,1
370,198,-0.9975914958536232,-0.24364566236446833,0.40160806589660214,0.8147905440139456,584,Confusion,3,50,Conclusion,2024-12-09 13:06:00,2024-12-09 13:27:00,Unsuccessful,5.078902010242515,17.987259564237437,1,0
371,149,0.19417692112982252,0.7505483917433681,0.9712836945244431,0.5621305094658808,329,Confusion,2,16,Introduction,2024-12-09 10:45:00,2024-12-09 11:41:00,Unsuccessful,26.776579562133044,43.13192897493447,1,1
372,115,1.4274847603548084,-0.8213553037728358,0.12773447126100046,0.6361708665752361,742,Interest,1,28,Introduction,2024-12-09 13:26:00,2024-12-09 14:11:00,Unsuccessful,25.332462482327077,55.661336977582955,3,1
373,192,1.535788433218966,0.3550306120829641,0.4164195257493455,0.36721611852398905,595,Happiness,3,40,Introduction,2024-12-09 11:42:00,2024-12-09 12:13:00,Unsuccessful,34.92957882065124,8.378813427311236,2,1
374,176,-1.5834542476540152,-0.38829093305037915,0.04213807282160209,0.3730698119892848,379,Boredom,2,57,Introduction,2024-12-09 10:58:00,2024-12-09 11:34:00,Unsuccessful,57.45797334370652,33.481705435175925,0,1
375,177,-0.8647575565282565,0.32988421022028336,0.8507821076415669,0.9036617421442845,330,Boredom,3,33,Conclusion,2024-12-09 14:02:00,2024-12-09 14:28:00,Unsuccessful,31.55487428776708,25.53987671602221,0,0
376,159,-1.6370737524183199,0.9058411577540992,0.11513811771591775,0.5365330817788012,549,Boredom,4,50,Introduction,2024-12-09 10:53:00,2024-12-09 11:12:00,Successful,28.97266249846619,56.248393861736,0,1
377,115,-1.2312408733526976,0.012691917042989246,0.3831769420007509,0.4625591068896271,858,Happiness,1,33,Practice,2024-12-09 13:34:00,2024-12-09 13:53:00,Unsuccessful,45.7664915409397,33.988243263669474,2,2
378,107,-1.7284843532416925,-1.132416066786937,0.3925968734637716,0.33991669129391344,162,Interest,1,58,Conclusion,2024-12-09 11:42:00,2024-12-09 12:16:00,Unsuccessful,8.657605232799865,19.687214893762125,3,0
379,125,-0.8212805553689283,-1.1319580148076147,0.9517733537667832,0.19456907759680675,289,Interest,4,58,Conclusion,2024-12-09 11:17:00,2024-12-09 12:06:00,Successful,58.64154285114544,35.68581108720587,3,0
380,139,0.19965233185793735,-0.6561909039918187,0.3693554989976524,0.9717306968145953,136,Confusion,4,59,Conclusion,2024-12-09 08:33:00,2024-12-09 09:10:00,Successful,65.49620097772713,41.38118281916455,1,0
381,179,-0.4808264781763382,-0.41240761972169004,0.363402397891029,0.15644211042549871,687,Interest,4,15,Introduction,2024-12-09 08:12:00,2024-12-09 08:32:00,Unsuccessful,5.981911608617997,28.566064516038058,3,1
382,115,-0.9638426513808681,1.617788653818124,0.48876334022083956,0.7170740745954168,245,Confusion,1,20,Practice,2024-12-09 09:44:00,2024-12-09 10:15:00,Unsuccessful,38.97527873507101,47.82199509763361,1,2
383,193,-0.6412573070784099,-0.40728991477091336,0.6482721970496372,0.6853953354625476,279,Happiness,2,23,Introduction,2024-12-09 08:15:00,2024-12-09 08:32:00,Unsuccessful,43.96355884435096,11.340487057420185,2,1
384,191,0.1390511984263029,2.002441771702379,0.9291530122693998,0.28622661293235085,696,Interest,1,55,Introduction,2024-12-09 10:15:00,2024-12-09 10:31:00,Unsuccessful,15.589893256899249,17.36281170475861,3,1
385,125,1.7764134121424031,0.09988700847377666,0.5722580512687941,0.5161968410850667,810,Confusion,1,43,Introduction,2024-12-09 12:27:00,2024-12-09 13:11:00,Unsuccessful,31.57930961008139,49.507692717577584,1,1
386,129,0.9155711556090645,-0.862557559861704,0.7655295484019298,0.17270149075799346,420,Interest,1,26,Conclusion,2024-12-09 10:18:00,2024-12-09 11:05:00,Unsuccessful,11.636580430431431,39.70747567242725,3,0
387,177,-0.3023238015092492,1.0905497110513822,0.0010241605788507968,0.4050989971438176,983,Happiness,3,35,Introduction,2024-12-09 11:22:00,2024-12-09 12:00:00,Unsuccessful,20.968039678641514,16.590263279319792,2,1
388,178,-0.4858438227671561,0.738341398224582,0.06201224507818781,0.5590652053913914,961,Confusion,4,16,Introduction,2024-12-09 11:13:00,2024-12-09 11:57:00,Unsuccessful,5.789595971047228,60.74325874433217,1,1
389,177,1.4969592704210577,0.26465737860887384,0.5372536703288547,0.6121287217600644,115,Boredom,2,32,Practice,2024-12-09 12:12:00,2024-12-09 12:59:00,Unsuccessful,5.885187502230201,30.813919610152762,0,2
390,177,0.7558951967163446,-0.36116459934479417,0.45525517501845403,0.3747458718785376,645,Confusion,2,55,Conclusion,2024-12-09 10:49:00,2024-12-09 11:45:00,Unsuccessful,32.965213889718385,47.94314146540087,1,0
391,180,0.9678418446188614,0.3873507306051444,0.5580860876558486,0.806003572014515,419,Happiness,3,39,Conclusion,2024-12-09 13:11:00,2024-12-09 13:49:00,Unsuccessful,31.864681233976476,28.36784340645396,2,0
392,140,1.0100947594685648,0.2111802442682589,0.5740781564021693,0.06907120904971287,996,Boredom,4,15,Introduction,2024-12-09 09:14:00,2024-12-09 09:50:00,Unsuccessful,49.65798836657539,43.42462757906255,0,1
393,176,-0.4205227235364321,-0.9031061638145262,0.6057044326200011,0.004236773067605837,125,Happiness,4,58,Introduction,2024-12-09 11:14:00,2024-12-09 11:38:00,Successful,64.79260040633024,33.05034273714662,2,1
394,122,0.21235875474807756,-0.7325144969663244,0.9659758274973395,0.05652241219907672,688,Happiness,4,56,Introduction,2024-12-09 13:34:00,2024-12-09 14:34:00,Successful,49.15533987059808,33.834746652646686,2,1
395,192,0.9040057380004161,1.6323261850950948,0.7600944091466093,0.2882073182552378,878,Happiness,5,46,Conclusion,2024-12-09 13:42:00,2024-12-09 14:10:00,Successful,35.37203766335606,56.32083372387816,2,0
396,192,-0.3650883152916431,-1.000299887877228,0.5449300421068655,0.4258438614940555,739,Happiness,3,34,Introduction,2024-12-09 09:33:00,2024-12-09 10:31:00,Unsuccessful,15.998111894770242,21.682799076616316,2,1
397,181,1.604661493639868,0.120626807469723,0.4170000637676893,0.335912789142083,674,Interest,3,29,Introduction,2024-12-09 13:45:00,2024-12-09 14:08:00,Unsuccessful,34.65510754689226,21.225360768525576,3,1
398,127,0.29915566750426803,-0.7838511829771624,0.03394051220648109,0.4557357904573588,857,Confusion,5,22,Practice,2024-12-09 09:03:00,2024-12-09 09:21:00,Unsuccessful,34.2856263818558,26.88492300498384,1,2
399,189,-0.24798632999578754,0.2915390013300556,0.5096220820241217,0.23254162975286774,175,Boredom,3,39,Conclusion,2024-12-09 10:21:00,2024-12-09 11:20:00,Unsuccessful,44.56985598903399,23.088847572603846,0,0
400,135,0.2336485197822703,0.7394354531349395,0.2643135682359946,0.23067383960355614,612,Boredom,1,43,Introduction,2024-12-09 13:02:00,2024-12-09 13:19:00,Unsuccessful,33.08228900153901,49.55781736302783,0,1
401,197,0.8144463506252039,-0.14959335060848156,0.8167048522318913,0.7337479850389103,971,Happiness,1,45,Introduction,2024-12-09 08:43:00,2024-12-09 09:40:00,Unsuccessful,36.24848769991799,43.241683269722486,2,1
402,151,0.031018618764498452,-0.6678044396944307,0.9309247807232919,0.1731180543626819,148,Confusion,2,31,Practice,2024-12-09 08:17:00,2024-12-09 09:09:00,Unsuccessful,36.73274933235973,37.834545975823154,1,2
403,104,0.6013137462770738,-0.34440350541664416,0.562752676595886,0.7117127014383425,920,Happiness,4,36,Practice,2024-12-09 13:50:00,2024-12-09 14:36:00,Successful,20.185267128047208,11.063241988172747,2,2
404,101,-0.9029391393868348,-0.6609652449945199,0.6063110187881273,0.5571095450012767,452,Happiness,5,53,Introduction,2024-12-09 13:02:00,2024-12-09 13:37:00,Successful,35.844352085277755,29.06751704170441,2,1
405,150,-0.9395981131761502,0.5761247423515582,0.277270921630555,0.5966202785971759,415,Boredom,1,19,Introduction,2024-12-09 08:03:00,2024-12-09 08:30:00,Unsuccessful,65.78021604057645,32.498370688417914,0,1
406,171,-1.988789146910618,0.9551236426234664,0.4529766533360855,0.807207701254227,615,Boredom,1,40,Introduction,2024-12-09 11:54:00,2024-12-09 12:29:00,Unsuccessful,6.488328602204263,58.777832744377854,0,1
407,130,-0.9900883912247701,0.20550415013886403,0.7216602936988687,0.40775188788443506,250,Interest,3,35,Practice,2024-12-09 10:15:00,2024-12-09 11:14:00,Unsuccessful,31.07809873767429,44.548351925236894,3,2
408,163,1.2902805056000843,1.1689675992558266,0.39227818033112294,0.9190076821997771,367,Happiness,1,23,Introduction,2024-12-09 11:17:00,2024-12-09 11:43:00,Unsuccessful,28.9180624701438,48.20530321837487,2,1
409,112,0.7356561595784584,0.6222472189775273,0.6403180587156775,0.009322387573551083,667,Boredom,1,47,Conclusion,2024-12-09 08:04:00,2024-12-09 08:30:00,Unsuccessful,34.55862168812943,41.868799266786056,0,0
410,149,-1.0822163097328168,-0.11405189053680216,0.10972717316530733,0.6754610665999236,725,Happiness,2,43,Conclusion,2024-12-09 12:49:00,2024-12-09 13:29:00,Unsuccessful,28.847462940976833,31.934745561676582,2,0
